Order ID,_date,Status,rto,is_cancelled,Category,_sku_prefix,ship-state,ship-city,_pincode_prefix,Amount,_amount_log,_amount_bucket,_has_promotion,_is_b2b,Fulfilment,Qty
402-4712282-7084353,2022-04-30,Shipped,0,0,kurta,JNE,MAHARASHTRA,KALYAN,421,399.0,5.991464547107982,q1,0,0,Amazon,1
408-4929717-0247504,2022-04-30,Shipped,0,0,Set,SET,ANDHRA PRADESH,VISAKHAPATNAM,530,888.0,6.790097235513905,q5,1,0,Amazon,1
408-4929717-0247504,2022-04-30,Shipped,0,0,Set,SET,ANDHRA PRADESH,VISAKHAPATNAM,530,1221.0,7.108244139731541,q5,1,0,Amazon,1
407-0903946-2097158,2022-04-30,Shipped,0,0,kurta,JNE,KERALA,KOLLAM,690,399.0,5.991464547107982,q1,1,0,Amazon,1
403-3362230-0094739,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,KARNATAKA,BENGALURU,560,471.0,6.156978985585555,q2,1,0,Merchant,1
404-2227887-7441969,2022-04-30,Shipped,0,0,Set,SET,MAHARASHTRA,MUMBAI,400,545.0,6.302618975744905,q3,1,0,Amazon,1
407-8016372-7101131,2022-04-30,Shipped,0,0,Set,SET,UTTAR PRADESH,ALLAHABAD,211,968.0,6.876264611890766,q5,1,0,Amazon,1
407-2520173-9985116,2022-04-30,Shipped,0,0,kurta,MEN,Gujarat,SURAT,395,499.0,6.214608098422191,q2,1,0,Amazon,1
407-3257788-4892350,2022-04-30,Shipped,0,0,kurta,JNE,ANDHRA PRADESH,GUNTUR,522,399.0,5.991464547107982,q1,1,0,Amazon,1
408-7201398-0382766,2022-04-30,Shipped,0,0,kurta,JNE,Gujarat,AHMEDABAD,380,399.0,5.991464547107982,q1,0,0,Amazon,1
407-1181422-6183500,2022-04-30,Cancelled,0,1,Set,SET,KARNATAKA,MANGALURU,575,,0.0,,0,0,Amazon,0
408-6235816-9261123,2022-04-30,Cancelled,0,1,kurta,JNE,KARNATAKA,BENGALURU,560,471.0,6.156978985585555,q2,0,0,Amazon,1
408-5823964-2421167,2022-04-30,Cancelled,0,1,kurta,JNE,KARNATAKA,BENGALURU,560,386.67,5.960154496902889,q1,0,0,Merchant,0
408-2752424-0976355,2022-04-30,Cancelled,0,1,kurta,MEN,BIHAR,PATNA,800,452.38,6.11673063671018,q2,0,0,Merchant,0
408-1221783-1443515,2022-04-30,Shipped,0,0,Set,J,MAHARASHTRA,Pune,411,1112.0,7.014814351275545,q5,0,0,Amazon,1
404-3977029-4836363,2022-04-30,Cancelled,0,1,Set,SET,MAHARASHTRA,MUMBAI,400,,0.0,,0,0,Amazon,0
406-6993846-8855562,2022-04-30,Shipped,0,0,Set,SET,UTTARAKHAND,ROORKEE,247,1338.0,7.199678345691172,q5,1,0,Amazon,1
405-5018129-4536368,2022-04-30,Shipped,0,0,kurta,JNE,KARNATAKA,MANGALURU,575,517.0,6.249975242259483,q2,1,0,Amazon,1
406-3787864-1268330,2022-04-30,Shipped,0,0,kurta,JNE,MAHARASHTRA,NAGPUR,440,329.0,5.799092654460526,q1,1,0,Amazon,1
171-8504713-0689107,2022-04-30,Shipped,0,0,Western Dress,JNE,UTTAR PRADESH,NOIDA,201,725.0,6.587550014824796,q4,1,0,Amazon,1
402-9564773-1029157,2022-04-30,Shipped,0,0,kurta,JNE,RAJASTHAN,JAIPUR,303,363.0,5.8971538676367405,q1,1,0,Amazon,1
405-4930362-9342759,2022-04-30,Shipped,0,0,Set,SET,ODISHA,Golabandha,761,666.0,6.502790045915623,q3,1,0,Amazon,1
402-4976284-7401969,2022-04-30,Cancelled,0,1,Set,SET,HARYANA,ROHTAK,124,,0.0,,0,0,Amazon,0
404-7724638-9574745,2022-04-30,Cancelled,0,1,Western Dress,J,ANDHRA PRADESH,VISAKHAPATNAM,530,588.0,6.3784261836515865,q3,0,0,Amazon,1
408-9182064-6638723,2022-04-30,Shipped,0,0,Set,SET,TAMIL NADU,CHENNAI,600,449.0,6.1092475827643655,q2,1,0,Amazon,1
171-9163388-0505130,2022-04-30,Shipped,0,0,Set,SET,WEST BENGAL,BHATPARA,743,696.0,6.546785410760524,q4,1,0,Amazon,1
171-4737030-9245958,2022-04-30,Shipped,0,0,kurta,JNE,HIMACHAL PRADESH,Palampur,176,459.0,6.131226489483141,q2,1,0,Amazon,1
402-3889665-2309117,2022-04-30,Shipped - Delivered to Buyer,0,0,Top,J,MAHARASHTRA,PUNE,411,625.0,6.439350371100098,q3,1,0,Merchant,1
404-0489249-5004350,2022-04-30,Shipped,0,0,Set,J,UTTAR PRADESH,KANPUR,208,654.0,6.484635235635252,q3,1,0,Amazon,1
402-5795462-7785129,2022-04-30,Shipped,0,0,kurta,JNE,MAHARASHTRA,MUMBAI,400,399.0,5.991464547107982,q1,1,0,Amazon,1
402-1771710-8988341,2022-04-30,Shipped,0,0,Set,SET,TAMIL NADU,CHENNAI,600,595.0,6.39024066706535,q3,1,0,Amazon,1
407-8782240-5186712,2022-04-30,Shipped,0,0,Set,SET,MAHARASHTRA,NASHIK,422,597.0,6.393590753950631,q3,1,0,Amazon,1
406-1146171-5116306,2022-04-30,Shipped,0,0,Set,NW,DELHI,NEW DELHI,110,582.0,6.368187186350492,q3,1,0,Amazon,1
405-4454054-5598720,2022-04-30,Shipped,0,0,Set,SET,MAHARASHTRA,MUMBAI,400,612.0,6.418364935936212,q3,1,0,Amazon,1
405-0904566-9930731,2022-04-30,Shipped,0,0,Set,J,UTTAR PRADESH,GREATER NOIDA,201,654.0,6.484635235635252,q3,1,0,Amazon,1
405-2826187-6916328,2022-04-30,Shipped - Delivered to Buyer,0,0,Top,JNE,DELHI,NEW DELHI,110,518.0,6.251903883165888,q2,1,0,Merchant,1
404-5926144-0737167,2022-04-30,Shipped,0,0,Set,J,MADHYA PRADESH,PICHHORE SHIVPURI DISTRICT,473,820.0,6.710523109452428,q4,1,0,Amazon,1
407-0010438-9058746,2022-04-30,Shipped,0,0,Set,SET,UTTAR PRADESH,LUCKNOW,226,801.0,6.687108607866515,q4,1,0,Amazon,1
405-7730926-6032325,2022-04-30,Cancelled,0,1,kurta,J,UTTAR PRADESH,SIKANDARABAD INDUSTRIAL AREA,203,,0.0,,0,0,Merchant,0
171-6907664-7672347,2022-04-30,Shipped,0,0,kurta,JNE,MAHARASHTRA,MUMBAI,400,399.0,5.991464547107982,q1,0,0,Amazon,1
404-0072596-3665116,2022-04-30,Shipped,0,0,Top,J,KERALA,THIRUVANANTHAPURAM,695,540.0,6.293419278846481,q3,1,0,Amazon,1
406-8833813-9606757,2022-04-30,Shipped,0,0,Set,SET,KERALA,MAVELIKKARA,690,1338.0,7.199678345691172,q5,1,0,Amazon,1
408-3892272-6235562,2022-04-30,Shipped,0,0,Top,J,WEST BENGAL,KOLKATA,700,540.0,6.293419278846481,q3,1,0,Amazon,1
171-9584070-4172351,2022-04-30,Shipped,0,0,Top,J,TELANGANA,HYDERABAD,500,625.0,6.439350371100098,q3,0,0,Amazon,1
402-1220435-6391519,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,MAHARASHTRA,THANE,400,364.0,5.8998973535824915,q1,1,0,Merchant,1
404-5137687-4471546,2022-04-30,Shipped,0,0,kurta,JNE,CHHATTISGARH,BILASPUR,495,429.0,6.063785208687608,q2,0,0,Amazon,1
171-0065908-0641927,2022-04-30,Cancelled,0,1,Western Dress,J,KARNATAKA,MYSURU,570,899.0,6.802394763324311,q5,0,0,Amazon,1
403-3416641-9569165,2022-04-30,Cancelled,0,1,Set,J,PUNJAB,QADIAN,143,,0.0,,0,0,Amazon,0
404-1694926-5861958,2022-04-30,Shipped,0,0,Set,SET,ODISHA,BHUBANESWAR,751,1126.0,7.027314514039777,q5,1,0,Amazon,1
402-5767256-6281114,2022-04-30,Shipped,0,0,Set,SET,KARNATAKA,KALABURGI,585,788.0,6.670766320845874,q4,1,0,Amazon,1
403-3410267-0750719,2022-04-30,Shipped,0,0,Top,JNE,MAHARASHTRA,NAGPUR,440,432.0,6.07073772800249,q2,1,0,Amazon,1
403-9122678-2549117,2022-04-30,Shipped,0,0,kurta,JNE,TELANGANA,Rangareddy,509,376.0,5.932245187448011,q1,0,0,Amazon,1
402-7676083-2016323,2022-04-30,Shipped,0,0,Western Dress,JNE,TELANGANA,HYDERABAD,500,725.0,6.587550014824796,q4,1,0,Amazon,1
404-7830524-8312347,2022-04-30,Shipped,0,0,Western Dress,J,TELANGANA,HYDERABAD,500,744.0,6.61338421837956,q4,1,0,Amazon,1
402-5917367-0340362,2022-04-30,Shipped - Delivered to Buyer,0,0,Western Dress,J,Gujarat,Ahmedabad,380,825.0,6.716594773520978,q4,1,0,Merchant,1
408-7154712-8009957,2022-04-30,Shipped,0,0,kurta,JNE,TAMIL NADU,CHENNAI,600,399.0,5.991464547107982,q1,1,0,Amazon,1
402-6250862-8853945,2022-04-30,Shipped,0,0,Set,SET,TRIPURA,DHARMANAGAR,799,1213.0,7.101675971619444,q5,1,0,Amazon,1
406-0002738-2742749,2022-04-30,Shipped,0,0,Set,SET,RAJASTHAN,JAIPUR,302,680.0,6.523562306149512,q3,1,0,Amazon,1
403-6658095-6765934,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,J,HARYANA,Jhajjar,124,568.0,6.343880434126331,q3,1,0,Merchant,1
402-7304691-3952343,2022-04-30,Shipped,0,0,Set,SET,TELANGANA,HYDERABAD,500,939.0,6.84587987526405,q5,0,0,Amazon,1
407-6959497-7065133,2022-04-30,Shipped,0,0,Top,J,KARNATAKA,BENGALURU,560,279.0,5.634789603169249,q1,0,0,Amazon,1
406-0117804-3287554,2022-04-30,Shipped,0,0,kurta,PJNE,JHARKHAND,JAMSHEDPUR,831,487.0,6.1903154058531475,q2,0,0,Amazon,1
407-9183800-1013951,2022-04-30,Shipped,0,0,kurta,PJNE,Gujarat,VADODARA,390,458.0,6.129050210060545,q2,1,0,Amazon,1
405-0930056-6437111,2022-04-30,Shipped,0,0,kurta,PJNE,UTTAR PRADESH,MEERUT,250,692.0,6.541029999189903,q4,1,0,Amazon,1
405-7472210-7516334,2022-04-30,Shipped,0,0,Top,J,TELANGANA,HYDERABAD,500,469.0,6.152732694704104,q2,1,0,Amazon,1
408-4366006-6437145,2022-04-30,Shipped,0,0,kurta,JNE,UTTAR PRADESH,GHAZIABAD,201,399.0,5.991464547107982,q1,1,0,Amazon,1
403-3676854-5721945,2022-04-30,Shipped,0,0,Set,SET,UTTAR PRADESH,GORAKHPUR,273,599.0,6.396929655216146,q3,1,0,Amazon,1
408-6618566-0057120,2022-04-30,Shipped,0,0,Set,SET,KARNATAKA,MUDBIDRI,574,680.0,6.523562306149512,q3,1,0,Amazon,1
171-7822891-4076363,2022-04-30,Cancelled,0,1,Set,J,GOA,VASCO DA GAMA,403,,0.0,,0,0,Amazon,0
406-3015774-3032307,2022-04-30,Shipped,0,0,Saree,SAR,Gujarat,NADIAD,387,989.0,6.897704943128636,q5,0,0,Amazon,1
407-8925293-2306747,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,J,JAMMU & KASHMIR,Janipur,180,1099.0,7.003065458786462,q5,1,0,Merchant,1
402-7386453-2621962,2022-04-30,Shipped,0,0,Western Dress,J,MAHARASHTRA,Nagpur,440,588.0,6.3784261836515865,q3,1,0,Amazon,1
405-7939580-3974740,2022-04-30,Cancelled,0,1,Set,J,UTTAR PRADESH,GHAZIABAD,201,999.0,6.907755278982137,q5,0,0,Amazon,1
402-1304000-3677964,2022-04-30,Shipped,0,0,kurta,JNE,TELANGANA,HYDERABAD,500,487.0,6.1903154058531475,q2,0,0,Amazon,1
403-7294367-8346767,2022-04-30,Shipped,0,0,Set,J,ANDHRA PRADESH,VISAKHAPATNAM,530,653.0,6.483107351457199,q3,1,0,Amazon,1
403-7294367-8346767,2022-04-30,Shipped,0,0,Set,NW,ANDHRA PRADESH,VISAKHAPATNAM,530,496.0,6.208590026096629,q2,1,0,Amazon,1
406-3069661-8992322,2022-04-30,Shipped,0,0,kurta,J,UTTAR PRADESH,KANPURKanpur,208,319.0,5.768320995793772,q1,1,0,Amazon,1
405-6917473-7822701,2022-04-30,Cancelled,0,1,Set,SET,TELANGANA,HYDERABAD,500,,0.0,,0,0,Amazon,0
405-2853362-9249968,2022-04-30,Shipped,0,0,Set,J,KARNATAKA,BENGALURU,560,1112.0,7.014814351275545,q5,0,0,Amazon,1
408-5685967-2798764,2022-04-30,Shipped,0,0,kurta,JNE,UTTAR PRADESH,Hamirpur,210,517.0,6.249975242259483,q2,1,0,Amazon,1
407-1521483-6236364,2022-04-30,Shipped,0,0,Set,SET,TAMIL NADU,CHENNAI,600,597.0,6.393590753950631,q3,1,0,Amazon,1
407-3192826-3199543,2022-04-30,Shipped,0,0,Set,SET,PUNJAB,AMRITSAR,143,1099.0,7.003065458786462,q5,1,0,Amazon,1
405-6680529-6046716,2022-04-30,Shipped,0,0,kurta,JNE,DELHI,NEW DELHI,110,375.0,5.929589143389895,q1,0,0,Amazon,1
407-3789221-2643524,2022-04-30,Shipped,0,0,kurta,JNE,TAMIL NADU,COIMBATORE,641,517.0,6.249975242259483,q2,0,0,Amazon,1
171-0201364-0214715,2022-04-30,Shipped,0,0,Set,SET,RAJASTHAN,PALI,306,692.0,6.541029999189903,q4,1,0,Amazon,1
404-5782230-8762723,2022-04-30,Shipped,0,0,kurta,JNE,MAHARASHTRA,BASSEIN,401,486.0,6.18826412308259,q2,1,0,Amazon,1
404-2222453-6739538,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,SET,MAHARASHTRA,BASSEIN,401,696.0,6.546785410760524,q4,1,0,Merchant,1
408-7009060-8830716,2022-04-30,Shipped,0,0,Set,SET,KERALA,THIRUVALLA,689,1115.0,7.017506142941256,q5,1,0,Amazon,1
402-3663529-2350713,2022-04-30,Shipped,0,0,Set,SET,UTTAR PRADESH,GORAKHPUR,273,597.0,6.393590753950631,q3,1,0,Amazon,1
406-6439645-8186752,2022-04-30,Shipped,0,0,Set,SET,MANIPUR,IMPHAL,795,1115.0,7.017506142941256,q5,1,0,Amazon,1
407-1487637-6585969,2022-04-30,Cancelled,0,1,kurta,JNE,TAMIL NADU,VELLORE,632,329.0,5.799092654460526,q1,0,0,Amazon,1
407-0632004-8093157,2022-04-30,Cancelled,0,1,kurta,JNE,TAMIL NADU,VELLORE,632,318.0,5.765191102784844,q1,0,0,Amazon,1
402-9211704-8331565,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,TAMIL NADU,AMBASAMUDRAM,627,499.0,6.214608098422191,q2,1,0,Merchant,1
402-3020801-9225151,2022-04-30,Cancelled,0,1,Set,SET,KERALA,Pathanamthitta,689,597.0,6.393590753950631,q3,0,0,Amazon,1
403-3917470-4280308,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,TAMIL NADU,Chennai,600,487.0,6.1903154058531475,q2,1,0,Merchant,1
403-3917470-4280308,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,TAMIL NADU,Chennai,600,363.0,5.8971538676367405,q1,1,0,Merchant,1
171-2628906-0061939,2022-04-30,Shipped,0,0,kurta,JNE,DELHI,NEW DELHI,110,459.0,6.131226489483141,q2,0,0,Amazon,1
406-3009249-7653118,2022-04-30,Shipped,0,0,kurta,JNE,ANDHRA PRADESH,Vizianagaram,535,486.0,6.18826412308259,q2,0,0,Amazon,1
171-6395980-8828309,2022-04-30,Shipped,0,0,kurta,JNE,ANDHRA PRADESH,CHITTOOR district,517,568.0,6.343880434126331,q3,0,0,Amazon,1
404-1435490-1121140,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,MEN,KARNATAKA,BENGALURU,560,562.0,6.333279628139691,q3,1,0,Merchant,1
402-7913336-9467565,2022-04-30,Shipped,0,0,Set,SET,UTTAR PRADESH,RAE BARELI,229,995.0,6.903747257584598,q5,1,0,Amazon,1
408-7264030-5002700,2022-04-30,Cancelled,0,1,Set,J,BIHAR,Benipur,847,1112.0,7.014814351275545,q5,0,0,Amazon,1
408-9019983-8862750,2022-04-30,Shipped,0,0,Set,SET,DELHI,NEW DELHI,110,635.0,6.455198563340122,q3,0,0,Amazon,1
405-1990663-9192363,2022-04-30,Shipped,0,0,kurta,JNE,UTTARAKHAND,KHATIMA,262,399.0,5.991464547107982,q1,0,0,Amazon,1
403-5876876-0701925,2022-04-30,Shipped,0,0,kurta,JNE,TAMIL NADU,ERODE,638,363.0,5.8971538676367405,q1,1,0,Amazon,1
405-1437048-4974713,2022-04-30,Cancelled,0,1,Set,SET,JHARKHAND,BOKARO STEEL CITY,827,,0.0,,0,0,Amazon,0
402-9348518-5984354,2022-04-30,Cancelled,0,1,kurta,JNE,RAJASTHAN,JAIPUR,303,,0.0,,0,0,Amazon,0
402-9348518-5984354,2022-04-30,Cancelled,0,1,kurta,JNE,RAJASTHAN,JAIPUR,303,,0.0,,0,0,Amazon,0
406-8892825-4377127,2022-04-30,Cancelled,0,1,Set,SET,HARYANA,GURUGRAM,122,,0.0,,0,0,Amazon,0
406-7955475-7819507,2022-04-30,Shipped,0,0,kurta,JNE,KARNATAKA,BENGALURU,560,458.0,6.129050210060545,q2,0,0,Amazon,1
405-6675358-3715504,2022-04-30,Shipped,0,0,Set,SET,MAHARASHTRA,Ulhasnagar,421,597.0,6.393590753950631,q3,0,0,Amazon,1
171-7920358-6691543,2022-04-30,Shipped,0,0,Set,SET,KARNATAKA,BENGALURU,560,597.0,6.393590753950631,q3,0,0,Amazon,1
406-7722012-4093964,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,J,MADHYA PRADESH,INDORE,452,1249.0,7.1308988302963465,q5,1,0,Merchant,1
408-7616878-8551517,2022-04-30,Shipped,0,0,Set,SET,PUNJAB,HALWARA,141,801.0,6.687108607866515,q4,1,0,Amazon,1
408-8068196-8707526,2022-04-30,Cancelled,0,1,kurta,JNE,MAHARASHTRA,THANE,401,,0.0,,0,0,Amazon,0
407-2512537-5717124,2022-04-30,Shipped,0,0,kurta,JNE,KARNATAKA,BENGALURU,560,393.0,5.976350909297934,q1,1,0,Amazon,1
406-3257301-5556318,2022-04-30,Shipped,0,0,Western Dress,J,TAMIL NADU,"Neelakudi, Thiruvarur",610,744.0,6.61338421837956,q4,1,0,Amazon,1
402-7784273-3159533,2022-04-30,Shipped,0,0,Top,J,RAJASTHAN,JAIPUR,302,540.0,6.293419278846481,q3,1,0,Amazon,1
403-9745522-7408318,2022-04-30,Shipped,0,0,Set,J,ODISHA,CUTTACK,753,696.0,6.546785410760524,q4,1,0,Amazon,1
405-7523500-6097912,2022-04-30,Shipped,0,0,Top,J,WEST BENGAL,KOLKATA,700,512.0,6.240275845170769,q2,1,0,Amazon,1
171-0947491-1860302,2022-04-30,Shipped,0,0,Set,J,MAHARASHTRA,MUMBAI,400,922.0,6.827629234502852,q5,1,0,Amazon,1
407-9614308-2636322,2022-04-30,Shipped,0,0,Set,J,ANDHRA PRADESH,VIJAYAWADA,520,818.0,6.70808408385307,q4,1,0,Amazon,1
171-6153595-4758722,2022-04-30,Shipped,0,0,Set,J,MAHARASHTRA,VASAI VIRAR,401,2224.0,7.707512194600341,q5,1,0,Amazon,2
402-0721169-8180327,2022-04-30,Shipped,0,0,Set,J,WEST BENGAL,KOLKATA,700,1112.0,7.014814351275545,q5,0,0,Amazon,1
406-9129776-9779513,2022-04-30,Shipped,0,0,Set,SET,HIMACHAL PRADESH,SHIMLA,171,792.0,6.675823221634848,q4,1,0,Amazon,1
406-4276465-0364334,2022-04-30,Shipped,0,0,Set,SET,DELHI,NEW DELHI,110,824.0,6.715383386334681,q4,0,0,Amazon,1
402-8123545-4535558,2022-04-30,Cancelled,0,1,kurta,JNE,TAMIL NADU,COIMBATORE,641,358.1,5.883600918228739,q1,0,0,Merchant,0
408-0987613-5525924,2022-04-30,Cancelled,0,1,Set,J,BIHAR,DARBHANGA,846,,0.0,,0,0,Amazon,0
406-0038568-0852338,2022-04-30,Shipped,0,0,Set,SET,WEST BENGAL,BURDWAN,713,759.0,6.633318433280377,q4,1,0,Amazon,1
403-5684700-6277902,2022-04-30,Shipped,0,0,Western Dress,J,TELANGANA,HYDERABAD,500,744.0,6.61338421837956,q4,1,0,Amazon,1
403-2561797-6193141,2022-04-30,Shipped,0,0,Set,J,WEST BENGAL,KOLKATA,700,1140.0,7.039660349862076,q5,0,0,Amazon,1
406-4980665-9833930,2022-04-30,Shipped,0,0,Western Dress,J,TELANGANA,Secunderabad,500,625.0,6.439350371100098,q3,1,0,Amazon,1
405-9201316-2870743,2022-04-30,Shipped - Delivered to Buyer,0,0,Top,J,MAHARASHTRA,MIHAN,441,518.0,6.251903883165888,q2,1,1,Merchant,1
408-7966317-7457928,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,SET,DELHI,NEW DELHI,110,759.0,6.633318433280377,q4,1,0,Merchant,1
171-0983521-4425145,2022-04-30,Shipped,0,0,Western Dress,J,TELANGANA,HYDERABAD,500,744.0,6.61338421837956,q4,1,0,Amazon,1
403-5847066-2369918,2022-04-30,Shipped,0,0,Set,J,UTTAR PRADESH,KHURJA,203,1112.0,7.014814351275545,q5,1,0,Amazon,1
404-9771516-3764302,2022-04-30,Shipped,0,0,Set,J,WEST BENGAL,KOLKATA,700,1140.0,7.039660349862076,q5,1,0,Amazon,1
405-0534257-8109938,2022-04-30,Shipped,0,0,kurta,JNE,DELHI,NEW DELHI,110,486.0,6.18826412308259,q2,0,0,Amazon,1
171-5702903-4981901,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,SET,UTTAR PRADESH,NOIDA,201,888.0,6.790097235513905,q5,1,0,Merchant,1
406-6474243-1265115,2022-04-30,Shipped,0,0,Set,SET,LADAKH,Choglamsar,194,666.0,6.502790045915623,q3,1,0,Amazon,1
405-3523941-5355524,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,TELANGANA,HYDERABAD,502,487.0,6.1903154058531475,q2,1,0,Merchant,1
405-3523941-5355524,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,SET,TELANGANA,HYDERABAD,502,597.0,6.393590753950631,q3,1,0,Merchant,1
403-5082537-8368348,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,KARNATAKA,BENGALURU,560,363.0,5.8971538676367405,q1,1,0,Merchant,1
408-5947919-3506726,2022-04-30,Shipped,0,0,Top,J,MAHARASHTRA,YAVATMAL,445,512.0,6.240275845170769,q2,1,0,Amazon,1
408-6114783-6199528,2022-04-30,Shipped,0,0,Western Dress,J,UTTAR PRADESH,Allahabad,212,377.0,5.934894195619588,q1,1,0,Amazon,1
408-6114783-6199528,2022-04-30,Shipped,0,0,Western Dress,J,UTTAR PRADESH,Allahabad,212,377.0,5.934894195619588,q1,1,0,Amazon,1
408-9630926-2785104,2022-04-30,Cancelled,0,1,Set,SET,ODISHA,REDHAKHOL,768,,0.0,,0,0,Amazon,0
403-5342526-7867558,2022-04-30,Cancelled,0,1,kurta,MEN,HARYANA,FARIDABAD,121,,0.0,,0,0,Merchant,0
404-2255125-4533134,2022-04-30,Shipped,0,0,Set,SET,TAMIL NADU,CHENNAI,600,967.0,6.875232087276577,q5,1,0,Amazon,1
171-5594281-0212357,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,SET,MEGHALAYA,SHILLONG,793,788.0,6.670766320845874,q4,1,0,Merchant,1
405-6041428-1576346,2022-04-30,Cancelled,0,1,Set,SET,HARYANA,GURUGRAM,122,,0.0,,0,0,Amazon,0
405-5933927-3375545,2022-04-30,Cancelled,0,1,Set,SET,HARYANA,GURUGRAM,122,1058.93,6.965958197863717,q5,0,0,Merchant,0
405-5933927-3375545,2022-04-30,Cancelled,0,1,Set,SET,HARYANA,GURUGRAM,122,1249.11,7.130986814706855,q5,0,0,Merchant,0
405-3785331-3948333,2022-04-30,Shipped,0,0,Set,SET,TELANGANA,HYDERABAD,500,597.0,6.393590753950631,q3,1,0,Amazon,1
404-8711304-7038702,2022-04-30,Shipped,0,0,Set,J,TELANGANA,HYDERABAD,500,1112.0,7.014814351275545,q5,0,0,Amazon,1
405-2872303-9941933,2022-04-30,Cancelled,0,1,kurta,PJNE,Gujarat,AHMEDABAD,380,700.96,6.553876453647269,q4,0,0,Merchant,0
402-6464284-9643538,2022-04-30,Shipped,0,0,Set,SET,UTTAR PRADESH,FARIDPUR BAREILLY DISTRICT,243,1213.0,7.101675971619444,q5,1,0,Amazon,1
405-7534473-2900341,2022-04-30,Shipped,0,0,kurta,JNE,ODISHA,Rourkela,769,517.0,6.249975242259483,q2,0,0,Amazon,1
407-2944929-6438702,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,SET,ANDHRA PRADESH,VIJAYAWADA,520,662.0,6.4967749901858625,q3,1,0,Merchant,1
171-0362861-1228360,2022-04-30,Shipped,0,0,kurta,J,ANDHRA PRADESH,VIZIANAGARAM,535,568.0,6.343880434126331,q3,1,0,Amazon,1
404-5775216-5570767,2022-04-30,Shipped,0,0,kurta,JNE,RAJASTHAN,JAIPUR,302,476.0,6.1675164908883415,q2,0,0,Amazon,1
171-2754000-1881907,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,KARNATAKA,DHARWAD,580,316.0,5.75890177387728,q1,1,0,Merchant,1
408-2784061-1695540,2022-04-30,Shipped,0,0,kurta,JNE,HIMACHAL PRADESH,DAULATPUR,177,486.0,6.18826412308259,q2,0,0,Amazon,1
403-8794854-0523518,2022-04-30,Shipped,0,0,kurta,JNE,TELANGANA,HYDERABAD,500,517.0,6.249975242259483,q2,1,0,Amazon,1
404-4680896-8003501,2022-04-30,Cancelled,0,1,Set,SET,MAHARASHTRA,JALNA,431,1186.0,7.079184394609668,q5,0,0,Amazon,1
405-8314081-3929157,2022-04-30,Shipped,0,0,kurta,JNE,TELANGANA,KARIMNAGAR,505,376.0,5.932245187448011,q1,1,0,Amazon,1
406-1694518-5618746,2022-04-30,Cancelled,0,1,Top,JNE,CHHATTISGARH,BILASPUR,495,,0.0,,0,0,Amazon,0
408-5094125-1397968,2022-04-30,Shipped,0,0,Set,SET,DELHI,NEW DELHI,110,715.0,6.573680166960646,q4,1,0,Amazon,1
402-6569321-5308311,2022-04-30,Shipped,0,0,Set,J,MAHARASHTRA,"ARVI,Dist- wardha",442,1065.0,6.97166860472579,q5,1,0,Amazon,1
406-5828889-4813915,2022-04-30,Shipped,0,0,Western Dress,J,UTTAR PRADESH,GHAZIABAD,201,744.0,6.61338421837956,q4,0,0,Amazon,1
402-4832715-9188334,2022-04-30,Shipped,0,0,kurta,JNE,WEST BENGAL,Kurseong,734,399.0,5.991464547107982,q1,1,0,Amazon,1
408-9898972-5365901,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,SET,TELANGANA,HYDERABAD,500,1099.0,7.003065458786462,q5,1,0,Merchant,1
408-7275140-3593905,2022-04-30,Shipped,0,0,Western Dress,J,MAHARASHTRA,NANDURA,443,744.0,6.61338421837956,q4,1,0,Amazon,1
405-7907546-1330739,2022-04-30,Shipped,0,0,kurta,JNE,DADRA AND NAGAR,DIU,362,329.0,5.799092654460526,q1,1,0,Amazon,1
405-7732656-4733913,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,DADRA AND NAGAR,DIU,362,362.0,5.8944028342648505,q1,1,0,Merchant,1
405-7732656-4733913,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,DADRA AND NAGAR,DIU,362,342.0,5.83773044716594,q1,1,0,Merchant,1
405-7732656-4733913,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,DADRA AND NAGAR,DIU,362,363.0,5.8971538676367405,q1,1,0,Merchant,1
